id,ot,alias,setcode,type,atk,def,level,race,attribute,category
49964567,11,0,0,4129,1600,300,4,1024,16,16777224
49966326,11,0,334,33,1800,600,6,8388608,1,262152
49966595,3,0,209,131076,0,0,0,0,0,262144
49980185,3,0,0,4,0,0,0,0,0,8388608
49998907,3,0,0,4,0,0,0,0,0,0
50005218,11,0,277,524290,0,0,0,0,0,262664
50005633,3,0,0,17,2000,1600,6,1,32,0
50032342,11,0,47,33,1600,1600,4,2,2,264
50042011,11,0,417,33,800,1000,3,16384,1,262656
50045299,3,0,0,131076,0,0,0,0,0,1050624
50056656,11,0,0,131076,0,0,0,0,0,262147
50065971,11,0,2818202,8225,1200,2800,7,32,1,401408
50074392,3,0,0,33,2200,1000,5,512,2,262144
50074522,3,0,0,2097185,300,1000,3,2048,16,1048578
50078320,3,0,0,33,1800,1200,4,2,32,11
50078509,11,0,0,131076,0,0,0,0,0,2147549184
50088247,11,0,47,33,1000,400,2,64,2,262152
50091196,11,0,4119,12321,200,1500,2,32,16,536871168
50122883,3,0,0,2097185,500,300,2,8,32,2048
50123605,2,0,0,97,2500,1800,7,2048,1,16777220
50134646,11,0,0,2,0,0,0,0,0,0
50139096,3,0,0,161,1700,1000,4,4,16,32776
50140163,11,0,4259843,33,1500,1500,7,2,32,16781312
50152549,3,0,0,262146,0,0,0,0,0,65536
50155385,3,0,0,33,200,2000,4,512,8,16777728
50164989,3,0,0,33,0,1000,2,1024,1,262144
50176820,1,0,0,17,1800,1500,5,32,2,0
50179591,11,0,8428,2,0,0,0,0,0,4
50185950,11,0,164,33,300,200,1,8,32,16777476
50186558,11,0,0,524290,0,0,0,0,0,8200
50213848,3,0,0,2,0,0,0,0,0,262148
50215517,3,0,0,2,0,0,0,0,0,1
50237654,11,0,4258,97,2800,2300,8,2,32,262400
50243722,3,0,0,4,0,0,0,0,0,262144
50259460,11,0,0,33,1100,900,3,8,32,268435456
50260683,3,0,7340104,8388641,2000,2500,4,32,16,8194
50263751,3,0,0,33,-2,-2,7,8,32,8192
50275295,11,0,4430,131074,0,0,0,0,0,2147484160
50277355,11,0,0,67108897,700,5,2,16384,1,270592
50277973,3,0,0,131076,1800,1000,4,0,0,262144
50278554,11,0,36,8225,3000,2200,9,8192,1,262163
50281477,11,0,420,33,2000,0,5,64,32,32768
50282757,3,0,24584,97,2000,2500,6,8,4,4194304
50287060,3,0,69,33,2200,2500,6,8,32,8192
50292967,3,0,0,4,0,0,0,0,0,1048580
50304345,11,0,24584,33,300,600,2,8,32,256
50311058,11,0,4268,131076,0,0,0,0,0,2147745792
50319138,3,0,0,33,0,1500,3,8,32,262144
50321796,11,0,47,8225,2300,1400,6,262144,2,24
50323155,11,0,0,1048580,0,0,0,0,0,2
50354944,11,0,189,33,1600,1200,4,1,1,270340
50357013,11,0,0,2,0,0,0,0,0,256
50366775,11,0,0,33,0,0,1,16777216,16,512
50371210,11,0,0,262146,0,0,0,0,0,2147844100
50383626,11,0,0,33,3000,2000,8,8192,32,33816640
50400231,11,0,0,33,0,0,5,32,16,16785408
50407691,11,0,200,16777233,1500,2500,117899269,1,4,1536
50412166,3,0,0,33,100,100,1,256,1,8
50415441,2,0,4522423,2097185,0,1900,1,8,1,268608
50418970,3,0,0,262146,0,0,0,0,0,4196368
50426119,11,0,0,33554465,2500,2500,7,16777216,4,262148
50427388,3,0,0,2,0,0,0,0,0,2
50433147,3,0,66,524290,0,0,0,0,0,16777218
50449881,11,0,0,8388641,2400,1800,5,131072,32,98304
50457953,3,0,0,33,100,1400,4,8192,1,0
50470982,3,0,0,4,0,0,0,0,0,146800640
50474354,3,0,136,33,1800,700,4,512,16,512
50482813,11,0,8214,4129,1000,1000,4,32,8,512
50485594,11,0,0,16777249,300,100,84213764,16384,1,262656
50486289,3,0,4,33,1900,0,5,1,1,262656
50491121,3,0,4207,33,1600,1000,4,1,1,8192
50501121,3,0,239,4,0,0,0,0,0,3
50527144,3,0,141,4,0,0,0,0,0,50331648
50532786,3,0,0,33,2600,1600,6,32768,2,8192
50546029,3,0,390,67108897,3200,170,4,16777216,1,2147557376
50546208,11,0,223,33,800,2000,4,32768,32,262672
50548657,11,0,0,33,200,400,1,16777216,32,262148
50554729,3,0,224,131074,0,0,0,0,0,8704
50584941,3,0,0,4,0,0,0,0,0,4
50588353,11,0,234,67108897,1500,5,2,32,2,262144
50593156,3,0,0,33,300,1600,3,2,16,134217730
50596425,9,0,180,65538,0,0,0,0,0,262656
50599453,11,0,0,33,-2,-2,3,1048576,32,270336
50604950,3,0,4109,33,1800,800,4,1,1,73736
50608164,11,0,40968,97,2500,1800,8,1,16,8192
50613779,3,0,0,33,600,1200,3,2,32,8650752
50615578,11,0,2818065,33,2200,1800,5,32,1,2304
50619462,11,0,0,65538,0,0,0,0,0,2147745800
50621530,3,0,0,33,1400,1000,4,8192,2,8192
50642380,11,0,369,4129,900,600,3,1048576,1,768
50669347,11,0,287,67108897,1200,6,2,512,4,262656
50675040,11,0,0,131076,0,0,0,0,0,16
50684552,3,0,0,4,0,0,0,0,0,262144
50687050,11,0,381,16777313,3000,3000,202113036,4,1,262147
50690129,11,0,0,33,800,600,2,16777216,16,262144
50692511,11,0,186,2,0,0,0,0,0,262144
50696588,3,0,0,4,0,0,0,0,0,0
50699850,11,0,372,33,1500,500,3,8,32,1280
50702124,3,0,23,33558561,1000,600,3,32,1,262144
50705071,3,0,0,33554465,3000,2300,8,32,32,262144
50712728,3,0,46,33,800,800,3,2,32,4194304
50720316,11,0,12296,33,1000,1500,4,1,32,512
50725996,3,0,4258,33554465,2500,2100,7,1,32,3
50727844,3,0,23,4,0,0,0,0,0,536870928
50732780,3,0,0,4129,100,600,1,8,32,1310720
50750868,11,0,39,67108897,2200,7,3,32,1,33816576
50756327,3,0,110,67108897,1000,5,2,2,32,528
50766506,3,0,97,131076,0,0,0,0,0,262144
50781944,3,0,0,33,2600,1800,7,16384,16,8388608
50785356,3,0,102,33,800,700,3,1,1,0
50789693,3,0,0,8388641,400,1000,2,1048576,2,16785408
50793215,11,0,0,12321,1500,2700,7,262144,2,33818144
50797682,3,0,112,4,0,0,0,0,0,1074003968
50810455,11,0,333,33,1200,1500,2,16384,1,262148
50820852,11,0,301,33,0,1600,1,512,8,262148
50823978,3,0,0,33,800,200,2,131072,2,0
50834074,11,0,0,33,1400,1000,4,65536,8,329216
50838440,11,0,0,4,0,0,0,0,0,262656
50847759,11,0,287,2,0,0,0,0,0,3
50855622,11,0,368,97,4000,4000,11,2048,1,33816576
50863093,11,0,54,33,1700,2400,8,32,1,262146
50866755,3,0,0,545,2100,1800,6,512,4,17
50893987,3,0,4121,33,1800,800,4,16384,1,520
50896944,3,0,0,33,1800,1100,4,65536,1,2048
50901852,11,0,0,33,50,50,1,32,8,270340
50903514,11,0,0,33,1800,1600,4,1,4,270336
50907446,11,0,157,97,2500,2000,6,2,32,2147485184
50913601,3,0,0,524290,0,0,0,0,0,1056768
50915474,11,0,0,33,950,700,3,4,16,8968
50916353,3,0,0,33,1200,1400,4,1,32,4194304
50920465,3,0,0,33,1600,1400,4,512,2,262144
50930991,3,0,0,17,1700,1000,4,2,16,0
50933533,11,0,7,33,3000,2000,8,32,1,4210688
50939127,3,0,0,33,1200,1500,5,8192,16,16777216
50947142,11,0,0,1048580,0,0,0,0,0,2147483648
50951254,11,0,0,33,1800,2200,8,128,4,270592
50951359,3,0,0,4,0,0,0,0,0,262144
50954680,11,0,8215,8225,3000,2500,8,8192,8,2147491842
50957346,3,0,0,33,2000,1500,7,524288,1,2097154
51011872,11,0,251,67108897,2000,33,2,4,16,8388864
51020079,3,0,0,33,1500,1700,4,2,1,262144
51023024,11,0,157,2097185,1500,1000,3,1048576,8,262144
51028231,11,0,4332,16777249,1700,1000,33685508,8,32,262146
51043053,3,0,0,33,0,1900,4,8192,16,0
51043243,3,0,62,2097185,1200,500,4,524288,16,1049088
51047350,3,0,0,33554465,100,900,2,1,16,262144
51053997,11,0,193,131076,0,0,0,0,0,262148
51073802,11,0,208,16777249,1500,1500,33685508,2,8,263168
51085303,3,0,12296,33554465,1900,2000,6,1024,1,8192
51091138,11,0,0,4,0,0,0,0,0,3
51097887,11,0,333,65538,0,0,0,0,0,2147745792
51099515,3,0,0,4,0,0,0,0,0,8192
51119924,3,0,0,33,1000,1000,3,1024,1,1052680
51124303,11,0,180,130,0,0,0,0,0,262656
51126152,11,0,0,33,3000,3000,10,32,1,8193
51132012,11,0,0,33554465,2100,1800,8,1,4,270338
51192573,3,0,0,33,2600,2000,7,524288,16,67117056
51194046,3,0,170,16777233,2400,1000,16842757,32,1,256
51196174,3,0,0,33,-2,0,2,4096,16,8192
51196805,3,0,141,33,1200,1100,3,16,32,2052
51205763,11,0,260,2097185,700,1500,2,2048,1,262144
51208046,11,0,251,524290,0,0,0,0,0,787472
51208047,11,0,251,16401,0,0,1,4,16,0
51208877,3,0,0,4,0,0,0,0,0,4195330
51225407,11,0,289,131074,0,0,0,0,0,270604
51227866,11,0,277,65538,0,0,0,0,0,262148
51228280,3,0,62,17,1800,1500,5,2048,1,0
51232472,3,0,6,33,300,500,2,8,32,1
51250293,11,0,208,65538,0,0,0,0,0,262144
51254277,3,0,0,33,1800,300,3,131072,2,4
51254980,11,0,42,33,1700,1500,4,2048,1,10
51267887,3,0,0,262146,0,0,0,0,0,8192
51275027,3,0,0,33,0,100,1,2,16,65536
51282878,11,0,150,33,200,200,2,131072,2,262152
51296484,11,0,422,33,2500,2400,6,8192,16,263704
51303014,3,0,14,65538,0,0,0,0,0,17170432
51316684,11,0,187,33554465,2600,0,7,8,4,4
51324455,3,0,0,4,0,0,0,0,0,1049088
51335426,11,0,0,65538,0,0,0,0,0,288
51339637,11,0,281,1048580,0,0,0,0,0,2147483651
51345461,3,0,0,33,2450,1700,7,1,1,8192
51351302,3,0,0,33,1600,1600,4,2,32,0
51355346,3,0,0,33,2000,0,4,128,4,1073154
51365514,11,0,105,2,0,0,0,0,0,262144
51369889,11,0,0,131076,0,0,0,0,0,4194311
51371017,3,0,0,2097185,900,700,3,1,8,4194304
51391183,11,0,4332,16777249,1600,1200,33685508,8,32,8704
51394546,3,0,0,4,0,0,0,0,0,4194304
51402177,3,0,92,33,2500,3000,10,16384,16,4456448
51402908,3,0,0,33,3000,3000,10,8,32,262152
51405049,11,0,0,2,0,0,0,0,0,4194816
51409648,11,0,0,97,2500,2000,8,512,32,2147745812
51412776,11,0,0,2,0,0,0,0,0,528
51435705,3,0,112,33,900,600,3,256,16,512
51447164,11,0,39,8225,3300,2200,10,32,1,2147745804
51449743,3,0,0,4,0,0,0,0,0,4194352
51452091,11,0,0,131076,0,0,0,0,0,2147483648
51473858,11,0,4268,33,1500,0,3,32768,4,262144
51474037,11,0,0,33,0,0,2,524288,2,10246
51476410,11,0,0,67108897,1200,3,2,16777216,32,268706852
51481927,11,0,0,131074,0,0,0,0,0,8388608
51482758,3,0,0,2,0,0,0,0,0,1
51497409,11,0,4271,8388641,1900,1000,3,8,1,20971777
51510279,3,0,357,4,0,0,0,0,0,268698648
51522296,11,0,325,161,4000,4000,12,2,16,33554592
51531505,11,0,152,16777233,900,2700,134742023,2,2,1
51534754,3,0,0,33,800,1400,3,64,2,2
51543904,11,0,8323144,8388641,4000,2000,10,8192,16,2147745795
51549976,3,0,0,2,0,0,0,0,0,3
51554871,3,0,0,33,1200,200,3,256,4,8196
51555725,11,0,36,33,2100,700,6,32,1,262146
51562916,3,0,0,2,0,0,0,0,0,2359296
51566770,3,0,5373963,33,1200,1700,4,8,32,16777216
51570882,11,0,273023056,97,3300,2500,10,8192,32,2147753990
51578214,11,0,368,33,1600,1400,4,2048,1,270848
51589188,3,0,85,65538,0,0,0,0,0,24577
51606429,3,0,4315,4,0,0,3,1,32,2147745792
51611041,3,0,0,33,2000,2000,7,256,16,786432
51611042,1,0,0,16401,0,0,1,0,0,0
51616747,3,0,0,33,500,500,2,1,4,32
51617185,11,0,54,33,2600,1500,8,32,1,262152
51618973,9,0,180,33,1500,800,4,2,2,262160
51630558,3,0,0,2,0,0,0,0,0,264
51632798,3,0,0,33,2800,2000,7,32,32,8192
51638941,3,0,0,17,1600,1800,4,32,16,0
51644030,3,0,0,33,1800,1200,5,8,32,8196
51650038,11,0,113,4,0,0,0,0,0,1074004016
51670553,3,0,96,131074,0,0,0,0,0,0
51684157,11,0,0,65538,0,0,0,0,0,262660
51686645,3,0,0,4,0,0,0,0,0,8448
51697825,11,0,0,2,0,0,0,0,0,512
51701885,3,0,0,33,500,1800,2,1048576,1,262148
51706604,3,0,0,65538,0,0,0,0,0,2147483648
51717541,3,0,11,4,0,0,0,0,0,7
51728779,3,0,239,33,1800,2800,6,4,32,1024
51735257,3,0,72,8388641,2100,1500,4,1024,32,4194312
51773900,3,0,0,2,0,0,0,0,0,0
51777272,11,0,223,97,2400,2000,7,32768,32,21004288
51779204,11,0,0,65538,0,0,0,0,0,4218880
51782995,11,0,287,33,1400,200,2,2,8,262144
51786039,11,0,0,33,2000,0,8,8192,16,263188
51788412,11,0,13565959,97,4500,3000,10,32,32,33603584
51790181,11,0,0,2,0,0,0,0,0,36
51808422,3,0,4109,33554465,2400,1800,6,1,1,262144
51814159,11,0,186,33,1000,1600,4,512,32,1073741840
51822687,11,0,396,8388641,2500,1100,7,4,16,2151677952
51827737,11,0,2,4129,200,400,1,32,32,0
51828629,11,0,0,65,1850,1500,5,1,16,0
51831560,9,0,4167,33,1550,1600,4,4,16,262664
51838385,3,0,0,33,1500,500,4,8,16,8192
51849216,11,0,41,1048580,0,0,0,0,0,2147491844
51849482,11,0,0,33,1000,2800,10,16,2,17039360
51852507,3,0,0,33,1000,100,3,1,1,2147483649
51855378,3,0,67,33,1800,1000,4,1,1,8192
51858200,11,0,243,131076,0,0,0,0,0,268435968
51858306,3,0,0,33,1600,1000,4,8192,16,3146772
51865604,11,0,8318,33,500,100,1,1,16,262404
51912531,3,0,0,4129,500,1000,3,1024,1,0
51916032,3,0,188,33,800,2000,4,32,32,262656
51916853,11,0,0,4129,500,800,1,32,1,262160
51925772,11,0,0,4129,1100,400,2,8192,4,1049600
51933043,11,0,186,33,700,700,3,512,32,262660
51934376,3,0,0,17,1700,1500,4,65536,2,0
51945556,3,0,0,33,2400,1000,5,4096,16,2
51960178,3,0,0,8388641,1900,1500,4,4,16,256
51962254,3,0,0,33,1000,900,4,512,8,1056768
51976476,3,0,76,4,0,0,0,0,0,4
51987571,3,0,102,33,1800,1600,4,256,1,786432
51987572,3,0,0,16401,0,0,1,256,1,0
51993760,3,0,0,33,1600,0,3,8,32,263168
52020510,11,0,371,4,0,0,0,0,0,16384
52022648,11,0,0,33,1850,1000,4,2,16,16
52031567,3,0,12296,97,1900,3000,6,1,1,0
52035300,11,0,0,33,1200,600,3,1,32,1310720
52038272,11,0,187,33554465,1600,0,3,8,4,6
52038441,11,0,0,4129,0,1800,3,16,8,2151677952
52038442,11,52038441,0,4129,0,1800,3,16,8,2151677952
52040216,11,0,100,33,2000,2500,7,8192,8,8192
52068432,11,0,180,161,2700,2000,9,1,2,2147483648
52068433,11,52068432,180,161,2700,2000,9,1,2,2147483648
52077741,3,0,228,33,1400,1200,4,1,1,16777216
52083044,11,0,294,33,800,1400,4,32,32,262148
52085072,3,0,127,33554465,5000,5000,12,8,32,50659328
52090844,3,0,0,33,1300,1000,3,32,32,4194304
52097679,3,0,0,2,0,0,0,0,0,8192
52098461,11,0,9,2,0,0,0,0,0,18
52101615,11,0,70,33,1000,1600,3,256,32,270794752
52105192,11,0,0,2,0,0,0,0,0,520
52112003,11,0,0,2,0,0,0,0,0,0
52119435,11,0,0,67108897,1200,257,2,256,1,16781312
52121290,3,0,0,17,400,1400,3,256,1,0
52126602,3,0,0,33,800,2000,3,1,16,262208
52128900,3,0,23,2,0,0,0,0,0,8192
52140003,3,0,0,131076,0,0,0,0,0,4194304
52145422,11,0,209,8225,3000,2000,8,64,2,2147745795
52155219,11,0,281,65538,0,0,0,0,0,33554944
52158283,3,0,112,33,800,1600,4,256,1,2048
52159691,11,0,12194011,33,0,2000,4,512,32,1074003968
52176579,11,0,234,4,0,0,0,0,0,262152
52182715,3,0,128,33,0,1000,1,8,8,16
52198054,3,0,185,131076,0,0,0,0,0,0
52222372,11,0,2,33,1400,1300,4,32,1,8192
52228131,3,0,0,1048580,0,0,0,0,0,-2147483615
52240819,11,0,4332,16777249,3000,2000,16842760,8,32,9216
52248570,3,0,69,33,2600,1700,8,8,32,8192
52253888,3,0,0,33,400,300,2,4,16,4259840
52254878,3,0,0,4129,0,0,1,1048576,16,16777216
52263685,3,0,172,2,0,0,0,0,0,0
52265835,3,0,1,33,1900,1200,5,32,32,2105344
52277807,11,0,281,33,1000,1500,3,16777216,4,270340
52286175,3,0,99,33,800,1800,4,32,32,4194305
52296675,11,0,0,50331681,1800,0,67371013,2,16,262149
52319752,3,0,0,33,1800,300,4,65536,1,8192
52323207,3,0,0,33,800,1800,4,256,1,2064
52323874,3,0,186,8388641,1000,0,3,512,32,4194304
52331012,11,0,333,67108897,2300,38,3,32768,1,270352
52339733,3,0,0,33,0,1800,4,8388608,1,8192
52340274,3,0,123,2,0,0,0,0,0,0
52340444,11,0,277,65538,0,0,0,0,0,524288
52340445,11,0,4373,16401,0,0,1,1,32,0
52346240,3,0,0,33,1200,1000,3,16384,1,1310720
52350806,11,0,286,33,1800,400,4,2048,32,262400
52352005,3,0,11538445,8225,3100,2600,9,32768,1,72
52354896,11,0,306,33,500,2000,4,16777216,1,8192
52367652,3,0,0,17,1200,1000,4,8,32,0
52370835,3,0,4207,33,0,2000,4,1,1,16777216
52382379,11,0,401,33,2500,2500,10,16384,32,262656
52394047,11,0,25,131076,0,0,0,0,0,16785440
52404456,11,0,113,33,1600,1000,4,1,1,560
52417194,3,0,0,4,0,0,0,0,0,0
52430902,3,0,0,4129,100,1500,2,1048576,1,4096
52445243,11,0,0,8225,2100,1800,6,1,16,536871171
52467217,11,0,0,33,1700,800,4,16,1,262152
52472775,11,0,422,130,0,0,0,0,0,262144
52481437,11,0,0,33,3000,0,10,32,1,262664
52495649,11,0,406,161,2000,1850,5,32768,32,262656
52496105,3,0,4121,262146,0,0,0,0,0,16778256
52497105,3,0,0,65538,0,0,0,0,0,8192
52502677,11,0,4121,33,800,2000,4,32768,1,262184
52503575,3,0,0,131076,0,0,0,0,0,2048
52512994,3,0,0,33554465,-2,1000,8,16,1,1318944
52518793,3,0,4121,524290,0,0,0,0,0,83894272
52534264,11,0,286,131076,0,0,0,0,0,8448
52543404,11,0,427,33,0,2300,4,524288,32,262164
52550973,3,0,0,17,900,0,2,16,32,0
52551211,11,0,157,2097185,1600,900,4,2,32,256
52553102,9,0,34,8225,2500,2300,10,65536,4,262658
52553471,11,0,70,65538,0,0,0,0,0,268435456
52558805,3,0,109,8388641,1700,1000,3,8,1,8192
52566270,3,0,8294,33,1300,1500,4,256,1,262152
52571838,3,0,0,33,1300,1200,3,131072,2,33554432
52575195,3,0,0,33,1700,800,4,32768,16,262148
52584282,11,0,0,17,1500,2000,5,2048,1,0
52589809,11,0,0,33,1700,1300,4,8,32,262660
52596406,11,0,0,33,1200,1000,4,131072,2,537133056
52601736,3,0,86,33,1700,1400,4,2048,32,196608
52607696,11,0,0,4,0,0,0,0,0,262160
52615248,3,0,0,67108897,1000,40,2,16777216,16,262144
52624755,3,0,0,33,500,1200,3,2,32,262144
52628687,3,0,4206,262146,0,0,0,0,0,1310720
52639377,3,0,0,8225,2100,800,4,1,32,262144
52644170,1,0,69,8225,2500,2800,8,1048576,32,8658944
52645235,11,0,396,8388641,2000,100,2,4,16,1073750544
52648457,3,0,0,4,0,0,0,0,0,-2147483648
52653092,3,0,541174202440,8388641,-2,-2,1,1,16,1073750016
52665542,3,0,56,131074,0,0,0,0,0,8192
52675689,3,0,0,33,1500,1800,5,2,32,65536
52684508,11,0,0,2,0,0,0,0,0,4194304
52687916,11,0,47,8225,2700,2000,9,8192,2,4
52698008,11,0,147,67108897,800,6,2,16777216,32,16777732
52702748,3,0,0,33,1400,1000,4,1,32,4100
52707042,3,0,380,161,1400,2100,4,4,16,33562624
52709508,11,0,2,8225,2500,2100,7,32,32,6553600
52711246,11,0,217,8225,2100,0,7,16,4,8199
52714670,3,0,261,131076,0,0,0,0,0,262148
52738610,11,0,180,33,1600,800,4,2,2,33554448
52768103,3,0,0,33,1000,1000,4,32,32,4194304
52786469,3,0,6684729,33,1800,500,4,1,4,4194304
52792430,11,0,4339,33,1800,0,4,1024,32,67371008
52800428,1,0,0,17,600,600,2,16,32,0
52807032,11,0,371,1048580,0,0,0,0,0,2
52817046,3,0,0,65538,0,0,0,0,0,256
52823314,3,0,0,33,1000,1000,3,8,32,32
52824910,3,0,0,33,2400,2200,6,8192,16,16777232
52833089,3,0,0,4,0,0,0,0,0,4194304
52834429,3,0,265,131076,0,0,0,0,0,260
52838896,11,0,0,2,0,0,0,0,0,262144
52840267,3,0,239,33,2500,2900,10,4,32,288
52840598,3,0,4119,4129,1500,1100,4,32,1,2684362752
52843699,11,0,301,33,1800,500,4,512,32,512
52846880,11,0,180,161,2200,1200,5,8192,2,262146
52854600,11,0,300,4129,1600,0,4,8388608,16,262144
52860176,3,0,0,33,1200,800,3,8,32,4096
52869807,11,0,51,33,900,1400,2,512,32,270336
52875873,11,0,0,2,0,0,0,0,0,65539
52900000,11,0,0,673,3000,2500,8,512,8,786448
52900001,3,25415053,0,16401,1500,1500,4,512,8,0
52900379,3,0,51,33,1200,1800,5,512,32,545521664
52904476,11,0,287,33,600,600,2,2,8,262144
52913738,3,0,0,130,0,0,0,0,0,262144
52918032,11,0,417,33,550,400,2,8,32,263168
52927340,11,0,259,33,0,2400,5,2,1,2147745792
52945066,11,0,299,4,0,0,0,0,0,2181038080
52947044,11,0,70,2,0,0,0,0,0,268697602
52962804,11,0,41,131074,0,0,0,0,0,33555456
52963531,11,0,159,16777249,1900,2300,67371014,16384,2,268697608
52971673,3,0,0,2,0,0,0,0,0,3
52971944,3,0,0,131076,0,0,0,0,0,2097156
52977572,3,0,41,4129,1400,1000,3,8192,8,1441792
53008933,11,0,69,33,2500,1200,6,8,32,12288
53025096,11,0,153,33,2500,2000,7,8192,32,4194304
53027855,3,0,275,33554465,2800,2200,8,512,8,262145
53039326,3,0,0,524290,0,0,0,0,0,512
53046408,3,0,0,65538,0,0,0,0,0,8388616
53054164,11,0,326,8388641,2000,500,2,16384,1,1074135072
53054833,11,0,8214,33,1400,1400,4,32,8,262144
53063039,11,0,35,4,0,0,0,0,0,2
53077251,3,0,0,4,0,0,0,0,0,8192
53085623,11,0,7798900,33,0,1900,3,262144,2,262144
53087962,11,0,355,8225,3000,700,7,32768,2,2147484160
53090623,3,0,0,33,1000,1000,4,16,32,262144
53094821,3,0,98,1048580,0,0,0,0,0,2147483651
53100061,3,0,4109,33,400,100,1,32768,1,256
53112492,3,0,0,1048580,0,0,0,0,0,-2080374783
53116300,3,0,4106,33,1700,0,4,8,32,262144
53119267,3,0,0,131076,0,0,0,0,0,4194304
53129443,11,0,0,2,0,0,0,0,0,2
53134520,11,0,324,33,0,0,7,8,32,263680
53136004,3,0,110,33,2300,2000,5,2,32,4096
53143898,11,0,259,33,1600,1700,4,2,16,262664
53152590,3,0,37,4129,1100,1600,3,32,1,8192
53153481,11,0,0,17,700,1300,3,1,1,0
53154400,3,0,0,33,0,700,2,1048576,32,134479872
53162898,3,0,4,33,1400,700,4,1,1,1
53167658,3,0,0,131074,0,0,0,0,0,262148
53174748,11,0,397,4,0,0,0,0,0,4456448
53180020,11,0,180,33,2000,1000,5,8192,2,262656
53183600,3,0,14483554,37748769,3000,2500,8,8192,16,393216
53184342,11,0,41,33,2900,2200,10,8192,8,2147753984
53193261,3,0,14,2,0,0,0,0,0,131072
53194323,11,0,0,2,0,0,0,0,0,263168
53199020,11,0,53,33,2800,100,8,8,16,64
53208660,11,0,242,2,0,0,0,0,0,16777728
53212882,11,0,365,33,2900,800,10,512,2,16384
53239672,3,0,0,131076,0,0,0,0,0,0
53241226,3,0,0,2,0,0,0,0,0,16781312
53244294,3,0,72,8388641,100,2600,4,8192,4,0
53246495,1,0,11,33,300,900,3,8,32,131076
53251824,11,0,186,33,1300,1600,4,512,32,262144
53257892,3,0,0,2081,2400,1200,6,1024,1,1310720
53262004,11,0,153,97,2500,3000,7,8192,8,2147483667
53265336,11,0,354,2,0,0,0,0,0,262163
53266486,11,0,258,33,0,2200,1,8192,32,2147745792
53270092,3,0,0,16777761,2400,1000,151584773,1,8,528
53274132,3,0,37,33,1600,1200,4,1,1,4456448
53276089,11,0,446,4,0,0,0,0,0,8196
53286626,11,0,4440,2,0,0,0,0,0,21233664
53291093,3,0,0,65538,0,0,0,0,0,67371010
53293545,11,0,0,17,700,600,2,1024,1,0
53303460,11,0,279,33,0,0,4,128,16,262656
53309998,11,0,0,33,300,2100,3,16777216,2,262144
53315891,3,0,0,97,-2,-2,10,1,16,33824768
53318263,11,0,0,33,2000,2400,7,8192,16,64
53323475,11,0,28835971,4,0,0,0,0,0,0
53325667,11,0,291,8225,1600,2400,5,1024,32,262656
53329234,11,0,414,4,0,0,0,0,0,2052
53330789,11,0,405,4,0,0,0,0,0,262160
53334471,11,0,0,131076,0,0,0,0,0,2097160
53334641,11,0,141,8388641,2000,2500,4,4,32,512
53341729,3,0,0,131076,0,0,0,0,0,2149580800
53347303,3,0,221,33554465,3000,2500,10,8192,16,2147753992
53363708,11,0,0,262146,0,0,0,0,0,50331648
53375573,11,0,0,17,1200,800,3,8,32,0
53388413,3,0,176,33,2100,1600,6,32768,1,8192
53389254,11,0,4147,8225,1500,2000,5,512,32,537133060
53404966,11,0,20602,4129,500,0,1,1,4,262144
53408006,3,0,71,33,1000,1000,3,2,1,8200
53413628,11,0,257,67108897,1300,130,2,16777216,32,16785408
53416326,11,0,0,4129,800,1500,3,2048,8,537133056
53417695,11,0,304,4,0,0,0,0,0,262147
53442500,11,0,0,4,0,0,0,0,0,256
53451824,3,0,4123,8225,2400,1200,7,32,8,17039360
53461122,3,0,0,33,100,2000,4,256,1,2097152
53466722,1,0,0,97,3700,3000,11,8192,32,33554433
53466826,3,0,111,2,0,0,0,0,0,8192
53485634,11,0,59,33,1700,1600,4,8192,32,262144
53490455,11,0,281,33,400,800,1,16777216,4,25166872
53493204,3,0,0,33,1200,1000,4,4,16,268435456
53503015,11,0,0,65538,0,0,0,0,0,776
53519297,3,0,0,4,0,0,0,0,0,260
53527835,3,0,0,524290,0,0,0,0,0,8192
53530069,3,0,0,33,0,1800,3,4,8,8388608
53535814,11,0,47,33,1800,900,4,1,2,4195328
53539634,11,0,0,65,2100,1800,6,2,32,0
53540729,3,0,6684760,33,1200,1800,4,1,1,8192
53541822,11,0,7,131076,0,0,0,0,0,33816576
53545926,11,0,0,131074,0,0,0,0,0,0
53545927,1,0,0,16401,0,0,1,16384,1,0
53550467,3,0,4218,33,1800,800,4,1,16,33619971
53567095,11,0,0,4,0,0,0,0,0,1048587
53569894,3,0,0,131076,0,0,0,0,0,0
53573406,11,0,0,4129,1600,1100,4,524288,1,262144
53577438,11,0,306,4129,1000,1500,4,16777216,32,294912
53581214,3,0,0,17,700,500,2,16,32,0
53582587,11,0,0,4,0,0,0,0,0,2
53586134,3,0,0,262146,0,0,0,0,0,16785408
53589300,1,0,462,97,3300,3300,10,33554432,1,16777219
53606874,3,0,0,17,1200,1500,4,2048,1,0
53610653,3,0,0,262146,0,0,0,0,0,1318912
53618197,11,0,406,161,800,1850,2,1,32,262145
53618293,11,0,4440,33,0,0,1,1024,1,2181300224
53620899,11,0,0,2097185,200,2000,2,512,8,2304
53623827,3,0,0,4129,1100,800,4,32,8,8192
53624265,11,0,304,33,1500,1500,3,8,2,262147
